# EUC,SJIS
0xf3da,0xea79
0xf3db,0xea7a
0xf3dc,0xea7b
0xf3dd,0xea7c
0xf3de,0xea7d
0xf3df,0xea7e
0xf3e0,0xea80
0xf3e1,0xea81
0xf3e2,0xea82
0xf3e3,0xea83
0xf3e4,0xea84
0xf3e5,0xea85
0xf3e6,0xea86
0xf3e7,0xea87
0xf3e8,0xea88
0xf3e9,0xea89
0xf3ea,0xea8a
0xf3eb,0xea8b
0xf3ec,0xea8c
0xf3ed,0xea8d
0xf3ee,0xea8e
0xf3ef,0xea8f
0xf3f0,0xea90
0xf3f1,0xea91
0xf3f2,0xea92
0xf3f3,0xea93
0xf3f4,0xea94
0xf3f5,0xea95
0xf3f6,0xea96
0xf3f7,0xea97
0xf3f8,0xea98
0xf3f9,0xea99
0xf3fa,0xea9a
0xf3fb,0xea9b
0xf3fc,0xea9c
0xf3fd,0xea9d
0xf3fe,0xea9e
0xf4a1,0xea9f
0xf4a2,0xeaa0
0xf4a3,0xeaa1
0xf4a4,0xeaa2
0xf4a5,0xeaa3
0xf4a6,0xeaa4
0xf4a7,0xeaa5
0xf4a8,0xeaa6
0xf4a9,0xeaa7
0xf4aa,0xeaa8
0xf4ab,0xeaa9
0xf4ac,0xeaaa
0xf4ad,0xeaab
0xf4ae,0xeaac
0xf4af,0xeaad
0xf4b0,0xeaae
0xf4b1,0xeaaf
0xf4b2,0xeab0
0xf4b3,0xeab1
0xf4b4,0xeab2
0xf4b5,0xeab3
0xf4b6,0xeab4
0xf4b7,0xeab5
0xf4b8,0xeab6
0xf4b9,0xeab7
0xf4ba,0xeab8
0xf4bb,0xeab9
0xf4bc,0xeaba
0xf4bd,0xeabb
0xf4be,0xeabc
0xf4bf,0xeabd
0xf4c0,0xeabe
0xf4c1,0xeabf
0xf4c2,0xeac0
0xf4c3,0xeac1
0xf4c4,0xeac2
0xf4c5,0xeac3
0xf4c6,0xeac4
0xf4c7,0xeac5
0xf4c8,0xeac6
0xf4c9,0xeac7
0xf4ca,0xeac8
0xf4cb,0xeac9
0xf4cc,0xeaca
0xf4cd,0xeacb
0xf4ce,0xeacc
0xf4cf,0xeacd
0xf4d0,0xeace
0xf4d1,0xeacf
0xf4d2,0xead0
0xf4d3,0xead1
0xf4d4,0xead2
0xf4d5,0xead3
0xf4d6,0xead4
0xf4d7,0xead5
0xf4d8,0xead6
0xf4d9,0xead7
0xf4da,0xead8
0xf4db,0xead9
0xf4dc,0xeada
0xf4dd,0xeadb
0xf4de,0xeadc
0xf4df,0xeadd
0xf4e0,0xeade
0xf4e1,0xeadf
0xf4e2,0xeae0
0xf4e3,0xeae1
0xf4e4,0xeae2
0xf4e5,0xeae3
0xf4e6,0xeae4
0xf4e7,0xeae5
0xf4e8,0xeae6
0xf4e9,0xeae7
0xf4ea,0xeae8
0xf4eb,0xeae9
0xf4ec,0xeaea
0xf4ed,0xeaeb
0xf4ee,0xeaec
0xf4ef,0xeaed
0xf4f0,0xeaee
0xf4f1,0xeaef
0xf4f2,0xeaf0
0xf4f3,0xeaf1
0xf4f4,0xeaf2
0xf4f5,0xeaf3
0xf4f6,0xeaf4
0xf4f7,0xeaf5
0xf4f8,0xeaf6
0xf4f9,0xeaf7
0xf4fa,0xeaf8
0xf4fb,0xeaf9
0xf4fc,0xeafa
0xf4fd,0xeafb
0xf4fe,0xeafc
0xf5a1,0xeb40
0xf5a2,0xeb41
0xf5a3,0xeb42
0xf5a4,0xeb43
0xf5a5,0xeb44
0xf5a6,0xeb45
0xf5a7,0xeb46
0xf5a8,0xeb47
0xf5a9,0xeb48
0xf5aa,0xeb49
0xf5ab,0xeb4a
0xf5ac,0xeb4b
0xf5ad,0xeb4c
0xf5ae,0xeb4d
0xf5af,0xeb4e
0xf5b0,0xeb4f
0xf5b1,0xeb50
0xf5b2,0xeb51
0xf5b3,0xeb52
0xf5b4,0xeb53
0xf5b5,0xeb54
0xf5b6,0xeb55
0xf5b7,0xeb56
0xf5b8,0xeb57
0xf5b9,0xeb58
0xf5ba,0xeb59
0xf5bb,0xeb5a
0xf5bc,0xeb5b
0xf5bd,0xeb5c
0xf5be,0xeb5d
0xf5bf,0xeb5e
0xf5c0,0xeb5f
0xf5c1,0xeb60
0xf5c2,0xeb61
0xf5c3,0xeb62
0xf5c4,0xeb63
0xf5c5,0xeb64
0xf5c6,0xeb65
0xf5c7,0xeb66
0xf5c8,0xeb67
0xf5c9,0xeb68
0xf5ca,0xeb69
0xf5cb,0xeb6a
0xf5cc,0xeb6b
0xf5cd,0xeb6c
0xf5ce,0xeb6d
0xf5cf,0xeb6e
0xf5d0,0xeb6f
0xf5d1,0xeb70
0xf5d2,0xeb71
0xf5d3,0xeb72
0xf5d4,0xeb73
0xf5d5,0xeb74
0xf5d6,0xeb75
0xf5d7,0xeb76
0xf5d8,0xeb77
0xf5d9,0xeb78
0xf5da,0xeb79
0xf5db,0xeb7a
0xf5dc,0xeb7b
0xf5dd,0xeb7c
0xf5de,0xeb7d
0xf5df,0xeb7e
0xf5e0,0xeb80
0xf5e1,0xeb81
0xf5e2,0xeb82
0xf5e3,0xeb83
0xf5e4,0xeb84
0xf5e5,0xeb85
0xf5e6,0xeb86
0xf5e7,0xeb87
0xf5e8,0xeb88
0xf5e9,0xeb89
0xf5ea,0xeb8a
0xf5eb,0xeb8b
0xf5ec,0xeb8c
0xf5ed,0xeb8d
0xf5ee,0xeb8e
0xf5ef,0xeb8f
0xf5f0,0xeb90
0xf5f1,0xeb91
0xf5f2,0xeb92
0xf5f3,0xeb93
0xf5f4,0xeb94
0xf5f5,0xeb95
0xf5f6,0xeb96
0xf5f7,0xeb97
0xf5f8,0xeb98
0xf5f9,0xeb99
0xf5fa,0xeb9a
0xf5fb,0xeb9b
0xf5fc,0xeb9c
0xf5fd,0xeb9d
0xf5fe,0xeb9e
0xf6a1,0xeb9f
0xf6a2,0xeba0
0xf6a3,0xeba1
0xf6a4,0xeba2
0xf6a5,0xeba3
0xf6a6,0xeba4
0xf6a7,0xeba5
0xf6a8,0xeba6
0xf6a9,0xeba7
0xf6aa,0xeba8
0xf6ab,0xeba9
0xf6ac,0xebaa
0xf6ad,0xebab
0xf6ae,0xebac
0xf6af,0xebad
0xf6b0,0xebae
0xf6b1,0xebaf
0xf6b2,0xebb0
0xf6b3,0xebb1
0xf6b4,0xebb2
0xf6b5,0xebb3
0xf6b6,0xebb4
0xf6b7,0xebb5
0xf6b8,0xebb6
0xf6b9,0xebb7
0xf6ba,0xebb8
0xf6bb,0xebb9
0xf6bc,0xebba
0xf6bd,0xebbb
0xf6be,0xebbc
0xf6bf,0xebbd
0xf6c0,0xebbe
0xf6c1,0xebbf
0xf6c2,0xebc0
0xf6c3,0xebc1
0xf6c4,0xebc2
0xf6c5,0xebc3
0xf6c6,0xebc4
0xf6c7,0xebc5
0xf6c8,0xebc6
0xf6c9,0xebc7
0xf6ca,0xebc8
0xf6cb,0xebc9
0xf6cc,0xebca
0xf6cd,0xebcb
0xf6ce,0xebcc
0xf6cf,0xebcd
0xf6d0,0xebce
0xf6d1,0xebcf
0xf6d2,0xebd0
0xf6d3,0xebd1
0xf6d4,0xebd2
0xf6d5,0xebd3
0xf6d6,0xebd4
0xf6d7,0xebd5
0xf6d8,0xebd6
0xf6d9,0xebd7
0xf6da,0xebd8
0xf6db,0xebd9
0xf6dc,0xebda
0xf6dd,0xebdb
0xf6de,0xebdc
0xf6df,0xebdd
0xf6e0,0xebde
0xf6e1,0xebdf
0xf6e2,0xebe0
0xf6e3,0xebe1
0xf6e4,0xebe2
0xf6e5,0xebe3
0xf6e6,0xebe4
0xf6e7,0xebe5
0xf6e8,0xebe6
0xf6e9,0xebe7
0xf6ea,0xebe8
0xf6eb,0xebe9
0xf6ec,0xebea
0xf6ed,0xebeb
0xf6ee,0xebec
0xf6ef,0xebed
0xf6f0,0xebee
0xf6f1,0xebef
0xf6f2,0xebf0
0xf6f3,0xebf1
0xf6f4,0xebf2
0xf6f5,0xebf3
0xf6f6,0xebf4
0xf6f7,0xebf5
0xf6f8,0xebf6
0xf6f9,0xebf7
0xf6fa,0xebf8
0xf6fb,0xebf9
0xf6fc,0xebfa
0xf6fd,0xebfb
0xf6fe,0xebfc
0xf7a1,0xec40
0xf7a2,0xec41
0xf7a3,0xec42
0xf7a4,0xec43
0xf7a5,0xec44
0xf7a6,0xec45
0xf7a7,0xec46
0xf7a8,0xec47
0xf7a9,0xec48
0xf7aa,0xec49
0xf7ab,0xec4a
0xf7ac,0xec4b
0xf7ad,0xec4c
0xf7ae,0xec4d
0xf7af,0xec4e
0xf7b0,0xec4f
0xf7b1,0xec50
0xf7b2,0xec51
0xf7b3,0xec52
0xf7b4,0xec53
0xf7b5,0xec54
0xf7b6,0xec55
0xf7b7,0xec56
0xf7b8,0xec57
0xf7b9,0xec58
0xf7ba,0xec59
0xf7bb,0xec5a
0xf7bc,0xec5b
0xf7bd,0xec5c
0xf7be,0xec5d
0xf7bf,0xec5e
0xf7c0,0xec5f
0xf7c1,0xec60
0xf7c2,0xec61
0xf7c3,0xec62
0xf7c4,0xec63
0xf7c5,0xec64
0xf7c6,0xec65
0xf7c7,0xec66
0xf7c8,0xec67
0xf7c9,0xec68
0xf7ca,0xec69
0xf7cb,0xec6a
0xf7cc,0xec6b
0xf7cd,0xec6c
0xf7ce,0xec6d
0xf7cf,0xec6e
0xf7d0,0xec6f
0xf7d1,0xec70
0xf7d2,0xec71
0xf7d3,0xec72
0xf7d4,0xec73
0xf7d5,0xec74
0xf7d6,0xec75
0xf7d7,0xec76
0xf7d8,0xec77
0xf7d9,0xec78
0xf7da,0xec79
0xf7db,0xec7a
0xf7dc,0xec7b
0xf7dd,0xec7c
0xf7de,0xec7d
0xf7df,0xec7e
0xf7e0,0xec80
0xf7e1,0xec81
0xf7e2,0xec82
0xf7e3,0xec83
0xf7e4,0xec84
0xf7e5,0xec85
0xf7e6,0xec86
0xf7e7,0xec87
0xf7e8,0xec88
0xf7e9,0xec89
0xf7ea,0xec8a
0xf7eb,0xec8b
0xf7ec,0xec8c
0xf7ed,0xec8d
0xf7ee,0xec8e
0xf7ef,0xec8f
0xf7f0,0xec90
0xf7f1,0xec91
0xf7f2,0xec92
0xf7f3,0xec93
0xf7f4,0xec94
0xf7f5,0xec95
0xf7f6,0xec96
0xf7f7,0xec97
0xf7f8,0xec98
0xf7f9,0xec99
0xf7fa,0xec9a
0xf7fb,0xec9b
0xf7fc,0xec9c
0xf7fd,0xec9d
0xf7fe,0xec9e
0xf8a1,0xec9f
0xf8a2,0xeca0
0xf8a3,0xeca1
0xf8a4,0xeca2
0xf8a5,0xeca3
0xf8a6,0xeca4
0xf8a7,0xeca5
0xf8a8,0xeca6
0xf8a9,0xeca7
0xf8aa,0xeca8
0xf8ab,0xeca9
0xf8ac,0xecaa
0xf8ad,0xecab
0xf8ae,0xecac
0xf8af,0xecad
0xf8b0,0xecae
0xf8b1,0xecaf
0xf8b2,0xecb0
0xf8b3,0xecb1
0xf8b4,0xecb2
0xf8b5,0xecb3
0xf8b6,0xecb4
0xf8b7,0xecb5
0xf8b8,0xecb6
0xf8b9,0xecb7
0xf8ba,0xecb8
0xf8bb,0xecb9
0xf8bc,0xecba
0xf8bd,0xecbb
0xf8be,0xecbc
0xf8bf,0xecbd
0xf8c0,0xecbe
0xf8c1,0xecbf
0xf8c2,0xecc0
0xf8c3,0xecc1
0xf8c4,0xecc2
0xf8c5,0xecc3
0xf8c6,0xecc4
0xf8c7,0xecc5
0xf8c8,0xecc6
0xf8c9,0xecc7
0xf8ca,0xecc8
0xf8cb,0xecc9
0xf8cc,0xecca
0xf8cd,0xeccb
0xf8ce,0xeccc
0xf8cf,0xeccd
0xf8d0,0xecce
0xf8d1,0xeccf
0xf8d2,0xecd0
0xf8d3,0xecd1
0xf8d4,0xecd2
0xf8d5,0xecd3
0xf8d6,0xecd4
0xf8d7,0xecd5
0xf8d8,0xecd6
0xf8d9,0xecd7
0xf8da,0xecd8
0xf8db,0xecd9
0xf8dc,0xecda
0xf8dd,0xecdb
0xf8de,0xecdc
0xf8df,0xecdd
0xf8e0,0xecde
0xf8e1,0xecdf
0xf8e2,0xece0
0xf8e3,0xece1
0xf8e4,0xece2
0xf8e5,0xece3
0xf8e6,0xece4
0xf8e7,0xece5
0xf8e8,0xece6
0xf8e9,0xece7
0xf8ea,0xece8
0xf8eb,0xece9
0xf8ec,0xecea
0xf8ed,0xeceb
0xf8ee,0xecec
0xf8ef,0xeced
0xf8f0,0xecee
0xf8f1,0xecef
0xf8f2,0xecf0
0xf8f3,0xecf1
0xf8f4,0xecf2
0xf8f5,0xecf3
0xf8f6,0xecf4
0xf8f7,0xecf5
0xf8f8,0xecf6
0xf8f9,0xecf7
0xf8fa,0xecf8
0xf8fb,0xecf9
0xf8fc,0xecfa
0xf8fd,0xecfb
0xf8fe,0xecfc
0xf9a1,0xed40
0xf9a2,0xed41
0xf9a3,0xed42
0xf9a4,0xed43
0xf9a5,0xed44
0xf9a6,0xed45
0xf9a7,0xed46
0xf9a8,0xed47
0xf9a9,0xed48
0xf9aa,0xed49
0xf9ab,0xed4a
0xf9ac,0xed4b
0xf9ad,0xed4c
0xf9ae,0xed4d
0xf9af,0xed4e
0xf9b0,0xed4f
0xf9b1,0xed50
0xf9b2,0xed51
0xf9b3,0xed52
0xf9b4,0xed53
0xf9b5,0xed54
0xf9b6,0xed55
0xf9b7,0xed56
0xf9b8,0xed57
0xf9b9,0xed58
0xf9ba,0xed59
0xf9bb,0xed5a
0xf9bc,0xed5b
0xf9bd,0xed5c
0xf9be,0xed5d
0xf9bf,0xed5e
0xf9c0,0xed5f
0xf9c1,0xed60
0xf9c2,0xed61
0xf9c3,0xed62
0xf9c4,0xed63
0xf9c5,0xed64
0xf9c6,0xed65
0xf9c7,0xed66
0xf9c8,0xed67
0xf9c9,0xed68
0xf9ca,0xed69
0xf9cb,0xed6a
0xf9cc,0xed6b
0xf9cd,0xed6c
0xf9ce,0xed6d
0xf9cf,0xed6e
0xf9d0,0xed6f
0xf9d1,0xed70
0xf9d2,0xed71
0xf9d3,0xed72
0xf9d4,0xed73
0xf9d5,0xed74
0xf9d6,0xed75
0xf9d7,0xed76
0xf9d8,0xed77
0xf9d9,0xed78
0xf9da,0xed79
0xf9db,0xed7a
0xf9dc,0xed7b
0xf9dd,0xed7c
0xf9de,0xed7d
0xf9df,0xed7e
0xf9e0,0xed80
0xf9e1,0xed81
0xf9e2,0xed82
0xf9e3,0xed83
0xf9e4,0xed84
0xf9e5,0xed85
0xf9e6,0xed86
0xf9e7,0xed87
0xf9e8,0xed88
0xf9e9,0xed89
0xf9ea,0xed8a
0xf9eb,0xed8b
0xf9ec,0xed8c
0xf9ed,0xed8d
0xf9ee,0xed8e
0xf9ef,0xed8f
0xf9f0,0xed90
0xf9f1,0xed91
0xf9f2,0xed92
0xf9f3,0xed93
0xf9f4,0xed94
0xf9f5,0xed95
0xf9f6,0xed96
0xf9f7,0xed97
0xf9f8,0xed98
0xf9f9,0xed99
0xf9fa,0xed9a
0xf9fb,0xed9b
0xf9fc,0xed9c
0xf9fd,0xed9d
0xf9fe,0xed9e
0xfaa1,0xed9f
0xfaa2,0xeda0
0xfaa3,0xeda1
0xfaa4,0xeda2
0xfaa5,0xeda3
0xfaa6,0xeda4
0xfaa7,0xeda5
0xfaa8,0xeda6
0xfaa9,0xeda7
0xfaaa,0xeda8
0xfaab,0xeda9
0xfaac,0xedaa
0xfaad,0xedab
0xfaae,0xedac
0xfaaf,0xedad
0xfab0,0xedae
0xfab1,0xedaf
0xfab2,0xedb0
0xfab3,0xedb1
0xfab4,0xedb2
0xfab5,0xedb3
0xfab6,0xedb4
0xfab7,0xedb5
0xfab8,0xedb6
0xfab9,0xedb7
0xfaba,0xedb8
0xfabb,0xedb9
0xfabc,0xedba
0xfabd,0xedbb
0xfabe,0xedbc
0xfabf,0xedbd
0xfac0,0xedbe
0xfac1,0xedbf
0xfac2,0xedc0
0xfac3,0xedc1
0xfac4,0xedc2
0xfac5,0xedc3
0xfac6,0xedc4
0xfac7,0xedc5
0xfac8,0xedc6
0xfac9,0xedc7
0xfaca,0xedc8
0xfacb,0xedc9
0xfacc,0xedca
0xfacd,0xedcb
0xface,0xedcc
0xfacf,0xedcd
0xfad0,0xedce
0xfad1,0xedcf
0xfad2,0xedd0
0xfad3,0xedd1
0xfad4,0xedd2
0xfad5,0xedd3
0xfad6,0xedd4
0xfad7,0xedd5
0xfad8,0xedd6
0xfad9,0xedd7
0xfada,0xedd8
0xfadb,0xedd9
0xfadc,0xedda
0xfadd,0xeddb
0xfade,0xeddc
0xfadf,0xeddd
0xfae0,0xedde
0xfae1,0xeddf
0xfae2,0xede0
0xfae3,0xede1
0xfae4,0xede2
0xfae5,0xede3
0xfae6,0xede4
0xfae7,0xede5
0xfae8,0xede6
0xfae9,0xede7
0xfaea,0xede8
0xfaeb,0xede9
0xfaec,0xedea
0xfaed,0xedeb
0xfaee,0xedec
0xfaef,0xeded
0xfaf0,0xedee
0xfaf1,0xedef
0xfaf2,0xedf0
0xfaf3,0xedf1
0xfaf4,0xedf2
0xfaf5,0xedf3
0xfaf6,0xedf4
0xfaf7,0xedf5
0xfaf8,0xedf6
0xfaf9,0xedf7
0xfafa,0xedf8
0xfafb,0xedf9
0xfafc,0xedfa
0xfafd,0xedfb
0xfafe,0xedfc
0xfba1,0xee40
0xfba2,0xee41
0xfba3,0xee42
0xfba4,0xee43
0xfba5,0xee44
0xfba6,0xee45
0xfba7,0xee46
0xfba8,0xee47
0xfba9,0xee48
0xfbaa,0xee49
0xfbab,0xee4a
0xfbac,0xee4b
0xfbad,0xee4c
0xfbae,0xee4d
0xfbaf,0xee4e
0xfbb0,0xee4f
0xfbb1,0xee50
0xfbb2,0xee51
0xfbb3,0xee52
0xfbb4,0xee53
0xfbb5,0xee54
0xfbb6,0xee55
0xfbb7,0xee56
0xfbb8,0xee57
0xfbb9,0xee58
0xfbba,0xee59
0xfbbb,0xee5a
0xfbbc,0xee5b
0xfbbd,0xee5c
0xfbbe,0xee5d
0xfbbf,0xee5e
0xfbc0,0xee5f
0xfbc1,0xee60
0xfbc2,0xee61
0xfbc3,0xee62
0xfbc4,0xee63
0xfbc5,0xee64
0xfbc6,0xee65
0xfbc7,0xee66
0xfbc8,0xee67
0xfbc9,0xee68
0xfbca,0xee69
0xfbcb,0xee6a
0xfbcc,0xee6b
0xfbcd,0xee6c
0xfbce,0xee6d
0xfbcf,0xee6e
0xfbd0,0xee6f
0xfbd1,0xee70
0xfbd2,0xee71
0xfbd3,0xee72
0xfbd4,0xee73
0xfbd5,0xee74
0xfbd6,0xee75
0xfbd7,0xee76
0xfbd8,0xee77
0xfbd9,0xee78
0xfbda,0xee79
0xfbdb,0xee7a
0xfbdc,0xee7b
0xfbdd,0xee7c
0xfbde,0xee7d
0xfbdf,0xee7e
0xfbe0,0xee80
0xfbe1,0xee81
0xfbe2,0xee82
0xfbe3,0xee83
0xfbe4,0xee84
0xfbe5,0xee85
0xfbe6,0xee86
0xfbe7,0xee87
0xfbe8,0xee88
0xfbe9,0xee89
0xfbea,0xee8a
0xfbeb,0xee8b
0xfbec,0xee8c
0xfbed,0xee8d
0xfbee,0xee8e
0xfbef,0xee8f
0xfbf0,0xee90
0xfbf1,0xee91
0xfbf2,0xee92
0xfbf3,0xee93
0xfbf4,0xee94
0xfbf5,0xee95
0xfbf6,0xee96
0xfbf7,0xee97
0xfbf8,0xee98
0xfbf9,0xee99
0xfbfa,0xee9a
0xfbfb,0xee9b
0xfbfc,0xee9c
0xfbfd,0xee9d
0xfbfe,0xee9e
0xfca1,0xee9f
0xfca2,0xeea0
0xfca3,0xeea1
0xfca4,0xeea2
0xfca5,0xeea3
0xfca6,0xeea4
0xfca7,0xeea5
0xfca8,0xeea6
0xfca9,0xeea7
0xfcaa,0xeea8
0xfcab,0xeea9
0xfcac,0xeeaa
0xfcad,0xeeab
0xfcae,0xeeac
0xfcaf,0xeead
0xfcb0,0xeeae
0xfcb1,0xeeaf
0xfcb2,0xeeb0
0xfcb3,0xeeb1
0xfcb4,0xeeb2
0xfcb5,0xeeb3
0xfcb6,0xeeb4
0xfcb7,0xeeb5
0xfcb8,0xeeb6
0xfcb9,0xeeb7
0xfcba,0xeeb8
0xfcbb,0xeeb9
0xfcbc,0xeeba
0xfcbd,0xeebb
0xfcbe,0xeebc
0xfcbf,0xeebd
0xfcc0,0xeebe
0xfcc1,0xeebf
0xfcc2,0xeec0
0xfcc3,0xeec1
0xfcc4,0xeec2
0xfcc5,0xeec3
0xfcc6,0xeec4
0xfcc7,0xeec5
0xfcc8,0xeec6
0xfcc9,0xeec7
0xfcca,0xeec8
0xfccb,0xeec9
0xfccc,0xeeca
0xfccd,0xeecb
0xfcce,0xeecc
0xfccf,0xeecd
0xfcd0,0xeece
0xfcd1,0xeecf
0xfcd2,0xeed0
0xfcd3,0xeed1
0xfcd4,0xeed2
0xfcd5,0xeed3
0xfcd6,0xeed4
0xfcd7,0xeed5
0xfcd8,0xeed6
0xfcd9,0xeed7
0xfcda,0xeed8
0xfcdb,0xeed9
0xfcdc,0xeeda
0xfcdd,0xeedb
0xfcde,0xeedc
0xfcdf,0xeedd
0xfce0,0xeede
0xfce1,0xeedf
0xfce2,0xeee0
0xfce3,0xeee1
0xfce4,0xeee2
0xfce5,0xeee3
0xfce6,0xeee4
0xfce7,0xeee5
0xfce8,0xeee6
0xfce9,0xeee7
0xfcea,0xeee8
0xfceb,0xeee9
0xfcec,0xeeea
0xfced,0xeeeb
0xfcee,0xeeec
0xfcef,0xeeed
0xfcf0,0xeeee
0xfcf1,0xeeef
0xfcf2,0xeef0
0xfcf3,0xeef1
0xfcf4,0xeef2
0xfcf5,0xeef3
0xfcf6,0xeef4
0xfcf7,0xeef5
0xfcf8,0xeef6
0xfcf9,0xeef7
0xfcfa,0xeef8
0xfcfb,0xeef9
0xfcfc,0xeefa
0xfcfd,0xeefb
0xfcfe,0xeefc
0xfda1,0xef40
0xfda2,0xef41
0xfda3,0xef42
0xfda4,0xef43
0xfda5,0xef44
0xfda6,0xef45
0xfda7,0xef46
0xfda8,0xef47
0xfda9,0xef48
0xfdaa,0xef49
0xfdab,0xef4a
0xfdac,0xef4b
0xfdad,0xef4c
0xfdae,0xef4d
0xfdaf,0xef4e
0xfdb0,0xef4f
0xfdb1,0xef50
0xfdb2,0xef51
0xfdb3,0xef52
0xfdb4,0xef53
0xfdb5,0xef54
0xfdb6,0xef55
0xfdb7,0xef56
0xfdb8,0xef57
0xfdb9,0xef58
0xfdba,0xef59
0xfdbb,0xef5a
0xfdbc,0xef5b
0xfdbd,0xef5c
0xfdbe,0xef5d
0xfdbf,0xef5e
0xfdc0,0xef5f
0xfdc1,0xef60
0xfdc2,0xef61
0xfdc3,0xef62
0xfdc4,0xef63
0xfdc5,0xef64
0xfdc6,0xef65
0xfdc7,0xef66
0xfdc8,0xef67
0xfdc9,0xef68
0xfdca,0xef69
0xfdcb,0xef6a
0xfdcc,0xef6b
0xfdcd,0xef6c
0xfdce,0xef6d
0xfdcf,0xef6e
0xfdd0,0xef6f
0xfdd1,0xef70
0xfdd2,0xef71
0xfdd3,0xef72
0xfdd4,0xef73
0xfdd5,0xef74
0xfdd6,0xef75
0xfdd7,0xef76
0xfdd8,0xef77
0xfdd9,0xef78
0xfdda,0xef79
0xfddb,0xef7a
0xfddc,0xef7b
0xfddd,0xef7c
0xfdde,0xef7d
0xfddf,0xef7e
0xfde0,0xef80
0xfde1,0xef81
0xfde2,0xef82
0xfde3,0xef83
0xfde4,0xef84
0xfde5,0xef85
0xfde6,0xef86
0xfde7,0xef87
0xfde8,0xef88
0xfde9,0xef89
0xfdea,0xef8a
0xfdeb,0xef8b
0xfdec,0xef8c
0xfded,0xef8d
0xfdee,0xef8e
0xfdef,0xef8f
0xfdf0,0xef90
0xfdf1,0xef91
0xfdf2,0xef92
0xfdf3,0xef93
0xfdf4,0xef94
0xfdf5,0xef95
0xfdf6,0xef96
0xfdf7,0xef97
0xfdf8,0xef98
0xfdf9,0xef99
0xfdfa,0xef9a
0xfdfb,0xef9b
0xfdfc,0xef9c
0xfdfd,0xef9d
0xfdfe,0xef9e
0xfea1,0xef9f
0xfea2,0xefa0
0xfea3,0xefa1
0xfea4,0xefa2
0xfea5,0xefa3
0xfea6,0xefa4
0xfea7,0xefa5
0xfea8,0xefa6
0xfea9,0xefa7
0xfeaa,0xefa8
0xfeab,0xefa9
0xfeac,0xefaa
0xfead,0xefab
0xfeae,0xefac
0xfeaf,0xefad
0xfeb0,0xefae
0xfeb1,0xefaf
0xfeb2,0xefb0
0xfeb3,0xefb1
0xfeb4,0xefb2
0xfeb5,0xefb3
0xfeb6,0xefb4
0xfeb7,0xefb5
0xfeb8,0xefb6
0xfeb9,0xefb7
0xfeba,0xefb8
0xfebb,0xefb9
0xfebc,0xefba
0xfebd,0xefbb
0xfebe,0xefbc
0xfebf,0xefbd
0xfec0,0xefbe
0xfec1,0xefbf
0xfec2,0xefc0
0xfec3,0xefc1
0xfec4,0xefc2
0xfec5,0xefc3
0xfec6,0xefc4
0xfec7,0xefc5
0xfec8,0xefc6
0xfec9,0xefc7
0xfeca,0xefc8
0xfecb,0xefc9
0xfecc,0xefca
0xfecd,0xefcb
0xfece,0xefcc
0xfecf,0xefcd
0xfed0,0xefce
0xfed1,0xefcf
0xfed2,0xefd0
0xfed3,0xefd1
0xfed4,0xefd2
0xfed5,0xefd3
0xfed6,0xefd4
0xfed7,0xefd5
0xfed8,0xefd6
0xfed9,0xefd7
0xfeda,0xefd8
0xfedb,0xefd9
0xfedc,0xefda
0xfedd,0xefdb
0xfede,0xefdc
0xfedf,0xefdd
0xfee0,0xefde
0xfee1,0xefdf
0xfee2,0xefe0
0xfee3,0xefe1
0xfee4,0xefe2
0xfee5,0xefe3
0xfee6,0xefe4
0xfee7,0xefe5
0xfee8,0xefe6
0xfee9,0xefe7
0xfeea,0xefe8
0xfeeb,0xefe9
0xfeec,0xefea
0xfeed,0xefeb
0xfeee,0xefec
0xfeef,0xefed
0xfef0,0xefee
0xfef1,0xefef
0xfef2,0xeff0
0xfef3,0xeff1
0xfef4,0xeff2
0xfef5,0xeff3
0xfef6,0xeff4
0xfef7,0xeff5
0xfef8,0xeff6
0xfef9,0xeff7
0xfefa,0xeff8
0xfefb,0xeff9
0xfefc,0xeffa
0xfefd,0xeffb
0xfefe,0xeffc
